1.40000000000000,  101.24535063499987, -743.87309999999900, 759470159.43789339065552
1.39990000000000,  101.17083703999988, -743.59889999999939, 758910364.43639671802521
1.39980000000000,  101.09635087499990, -743.32469999999932, 758350775.81956315040588
1.39970000000000,  101.02189213999989, -743.05049999999926, 757791393.58739376068115
1.39960000000000,  100.94746083499990, -742.77629999999931, 757232217.73988842964172
1.39950000000000,  100.87305695999991, -742.50209999999925, 756673248.27704715728760
1.39940000000000,  100.79868051499993, -742.22789999999918, 756114485.19886994361877
1.39930000000000,  100.72433149999993, -741.95369999999957, 755555928.50535774230957
1.39920000000000,  100.65000991499994, -741.67949999999962, 754997578.19650864601135
1.39910000000000,  100.57571575999995, -741.40529999999956, 754439434.27232372760773
1.39900000000000,  100.50144903499996, -741.13109999999949, 753881496.73280262947083
1.39890000000000,  100.42720973999997, -740.85689999999943, 753323765.57794582843781
1.39880000000000,  100.35299787499997, -740.58269999999936, 752766240.80775308609009
1.39870000000000,  100.27881343999998, -740.30849999999941, 752208922.42222440242767
1.39860000000000,  100.20465643499999, -740.03429999999980, 751651810.42136061191559
1.39850000000000,  100.13052685999999, -739.76009999999974, 751094904.80516004562378
1.39840000000000,  100.05642471500001, -739.48589999999967, 750538205.57362353801727
1.39830000000000,  99.98235000000001, -739.21169999999972, 749981712.72675108909607
1.39820000000000,  99.90830271500002, -738.93749999999966, 749425426.26454257965088
1.39810000000000,  99.83428286000002, -738.66329999999959, 748869346.18699836730957
1.39800000000000,  99.76029043500004, -738.38909999999998, 748313472.49411904811859
1.39790000000000,  99.68632544000005, -738.11489999999992, 747757805.18590295314789
1.39780000000000,  99.61238787500005, -737.84069999999997, 747202344.26235067844391
1.39770000000000,  99.53847774000006, -737.56649999999991, 746647089.72346282005310
1.39760000000000,  99.46459503500007, -737.29229999999984, 746092041.56923878192902
1.39750000000000,  99.39073976000007, -737.01809999999978, 745537199.79967892169952
1.39740000000000,  99.31691191500009, -736.74389999999983, 744982564.41478300094604
1.39730000000000,  99.24311150000008, -736.46970000000022, 744428135.41455233097076
1.39720000000000,  99.16933851500011, -736.19550000000015, 743873912.79898464679718
1.39710000000000,  99.09559296000012, -735.92130000000009, 743319896.56808090209961
1.39700000000000,  99.02187483500011, -735.64710000000002, 742766086.72184157371521
1.39690000000000,  98.94818414000012, -735.37290000000007, 742212483.26026594638824
1.39680000000000,  98.87452087500013, -735.09870000000001, 741659086.18335461616516
1.39670000000000,  98.80088504000014, -734.82450000000040, 741105895.49110817909241
1.39660000000000,  98.72727663500015, -734.55030000000033, 740552911.18352496623993
1.39650000000000,  98.65369566000017, -734.27610000000038, 740000133.26060581207275
1.39640000000000,  98.58014211500016, -734.00190000000032, 739447561.72235071659088
1.39630000000000,  98.50661600000016, -733.72770000000025, 738895196.56875956058502
1.39620000000000,  98.43311731500017, -733.45350000000019, 738343037.79983258247375
1.39610000000000,  98.35964606000020, -733.17930000000013, 737791085.41556966304779
1.39600000000000,  98.28620223500020, -732.90510000000063, 737239339.41597187519073
1.39590000000000,  98.21278584000021, -732.63090000000057, 736687799.80103707313538
1.39580000000000,  98.13939687500022, -732.35670000000050, 736136466.57076644897461
1.39570000000000,  98.06603534000023, -732.08250000000044, 735585339.72515976428986
1.39560000000000,  97.99270123500023, -731.80830000000049, 735034419.26421725749969
1.39550000000000,  97.91939456000023, -731.53410000000042, 734483705.18793869018555
1.39540000000000,  97.84611531500025, -731.25990000000036, 733933197.49632430076599
1.39530000000000,  97.77286350000026, -730.98570000000075, 733382896.18937492370605
1.39520000000000,  97.69963911500025, -730.71150000000068, 732832801.26708865165710
1.39510000000000,  97.62644216000028, -730.43730000000073, 732282912.72946631908417
1.39500000000000,  97.55327263500028, -730.16310000000067, 731733230.57650816440582
1.39490000000000,  97.48013054000027, -729.88890000000060, 731183754.80821418762207
1.39480000000000,  97.40701587500030, -729.61470000000054, 730634485.42458415031433
1.39470000000000,  97.33392864000029, -729.34050000000093, 730085422.42561912536621
1.39460000000000,  97.26086883500031, -729.06630000000098, 729536565.81131720542908
1.39450000000000,  97.18783646000033, -728.79210000000091, 728987915.58167946338654
1.39440000000000,  97.11483151500032, -728.51790000000085, 728439471.73670578002930
1.39430000000000,  97.04185400000034, -728.24370000000079, 727891234.27639615535736
1.39420000000000,  96.96890391500035, -727.96950000000083, 727343203.20075058937073
1.39410000000000,  96.89598126000034, -727.69530000000077, 726795378.50976908206940
1.39400000000000,  96.82308603500036, -727.42110000000116, 726247760.20345246791840
1.39390000000000,  96.75021824000036, -727.14690000000110, 725700348.28179919719696
1.39380000000000,  96.67737787500037, -726.87270000000103, 725153142.74480998516083
1.39370000000000,  96.60456494000037, -726.59850000000108, 724606143.59248471260071
1.39360000000000,  96.53177943500039, -726.32430000000102, 724059350.82482349872589
1.39350000000000,  96.45902136000039, -726.05010000000095, 723512764.44182634353638
1.39340000000000,  96.38629071500040, -725.77590000000134, 722966384.44349431991577
1.39330000000000,  96.31358750000041, -725.50170000000139, 722420210.82982540130615
1.39320000000000,  96.24091171500042, -725.22750000000133, 721874243.60082054138184
1.39310000000000,  96.16826336000042, -724.95330000000126, 721328482.75647974014282
1.39300000000000,  96.09564243500043, -724.67910000000120, 720782928.29680299758911
1.39290000000000,  96.02304894000045, -724.40490000000113, 720237580.22179031372070
1.39280000000000,  95.95048287500046, -724.13070000000118, 719692438.53144168853760
1.39270000000000,  95.87794424000046, -723.85650000000157, 719147503.22575807571411
1.39260000000000,  95.80543303500046, -723.58230000000151, 718602774.30473768711090
